id,kind,row_id,cluster_id,column,confidence,derivable,default,decision,proposed_value,note
708|Cargo type,fill,708,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
709|Vessel type,fill,709,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
710|Vessel type,fill,710,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
714|Vessel type,fill,714,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
714|Cargo type,fill,714,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
976|Vessel type,fill,976,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
976|Cargo type,fill,976,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
976|Propulsion type,fill,976,,Propulsion type,G,False,accept,accept,ME-GA,'X-DF' -> 'ME-GA': IGU changed its own value this edition (IGU 2025: 'X-DF') [IG
978|Vessel type,fill,978,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
73|Vessel type,fill,73,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
76|Vessel type,fill,76,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
99|Vessel type,fill,99,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
100|Vessel type,fill,100,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
124|Vessel type,fill,124,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
125|Vessel type,fill,125,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
126|Vessel type,fill,126,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
127|Vessel type,fill,127,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
128|Vessel type,fill,128,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
135|Vessel type,fill,135,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
147|Vessel type,fill,147,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
156|Vessel type,fill,156,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
157|Vessel type,fill,157,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
198|Vessel type,fill,198,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
199|Vessel type,fill,199,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
200|Vessel type,fill,200,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
201|Vessel type,fill,201,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
202|Vessel type,fill,202,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
203|Vessel type,fill,203,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
204|Vessel type,fill,204,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
207|Vessel type,fill,207,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
208|Vessel type,fill,208,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
209|Vessel type,fill,209,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
210|Vessel type,fill,210,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
211|Vessel type,fill,211,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
212|Vessel type,fill,212,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
213|Vessel type,fill,213,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
214|Vessel type,fill,214,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
215|Vessel type,fill,215,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
216|Vessel type,fill,216,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
217|Vessel type,fill,217,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
218|Vessel type,fill,218,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
219|Vessel type,fill,219,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
220|Vessel type,fill,220,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
221|Vessel type,fill,221,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
239|Vessel type,fill,239,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
240|Vessel type,fill,240,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
242|Vessel type,fill,242,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
243|Vessel type,fill,243,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
248|Vessel type,fill,248,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
249|Vessel type,fill,249,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
253|Vessel type,fill,253,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
254|Vessel type,fill,254,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
255|Vessel type,fill,255,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
256|Vessel type,fill,256,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
258|Vessel type,fill,258,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
259|Vessel type,fill,259,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
260|Vessel type,fill,260,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
280|Vessel type,fill,280,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
387|Vessel type,fill,387,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
408|Vessel type,fill,408,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
408|Propulsion type,fill,408,,Propulsion type,G,False,accept,accept,X-DF,"blank in backend; IGU prints 'X-DF' [IGU 2026 Appendix 4 orderbook table, PDF p."
408|Capacity,fill,408,,Capacity,G,False,accept,accept,174000,blank in backend; IGU prints 174000; batch 4 (data-fill) proposes the same value
408|Capacity units,fill,408,,Capacity units,G,False,accept,accept,cbm,derivable companion of the Capacity fill (no [ref] column)
487|Vessel type,fill,487,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
489|Vessel type,fill,489,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
507|Vessel type,fill,507,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
510|Vessel type,fill,510,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
513|Vessel type,fill,513,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
514|Vessel type,fill,514,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
518|Vessel type,fill,518,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
519|Vessel type,fill,519,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
541|Vessel type,fill,541,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
541|Cargo type,fill,541,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
639|Vessel type,fill,639,,Vessel type,G,False,accept,accept,FSRU,blank in backend; IGU prints 'FSRU'; batch 4 (data-fill) proposes the same value
711|Vessel type,fill,711,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
712|Vessel type,fill,712,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
80|Vessel type,fill,80,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional'; batch 4 (data-fill) proposes the sa
81|Vessel type,fill,81,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional'; batch 4 (data-fill) proposes the sa
82|Vessel type,fill,82,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional'; batch 4 (data-fill) proposes the sa
83|Vessel type,fill,83,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional'; batch 4 (data-fill) proposes the sa
84|Vessel type,fill,84,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional'; batch 4 (data-fill) proposes the sa
85|Vessel type,fill,85,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional'; batch 4 (data-fill) proposes the sa
86|Vessel type,fill,86,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional'; batch 4 (data-fill) proposes the sa
88|Vessel type,fill,88,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional'; batch 4 (data-fill) proposes the sa
133|Vessel type,fill,133,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
134|Vessel type,fill,134,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
136|Vessel type,fill,136,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
138|Vessel type,fill,138,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
139|Vessel type,fill,139,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
140|Vessel type,fill,140,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
142|Vessel type,fill,142,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
143|Vessel type,fill,143,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
146|Vessel type,fill,146,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
148|Vessel type,fill,148,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
150|Vessel type,fill,150,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
151|Vessel type,fill,151,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
152|Vessel type,fill,152,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
153|Vessel type,fill,153,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
154|Vessel type,fill,154,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
155|Vessel type,fill,155,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
158|Vessel type,fill,158,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
159|Vessel type,fill,159,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
160|Vessel type,fill,160,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
161|Vessel type,fill,161,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
205|Vessel type,fill,205,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
206|Vessel type,fill,206,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
222|Vessel type,fill,222,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
223|Vessel type,fill,223,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
244|Vessel type,fill,244,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
245|Vessel type,fill,245,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
246|Vessel type,fill,246,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
247|Vessel type,fill,247,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
282|Vessel type,fill,282,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
283|Vessel type,fill,283,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
284|Vessel type,fill,284,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
285|Vessel type,fill,285,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
286|Vessel type,fill,286,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
287|Vessel type,fill,287,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
508|Vessel type,fill,508,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
509|Vessel type,fill,509,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
511|Vessel type,fill,511,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
512|Vessel type,fill,512,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
1146|Vessel type,fill,1146,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
1146|Propulsion type,fill,1146,,Propulsion type,G,False,accept,accept,ME-GI,"blank in backend; IGU prints 'ME-GI' [IGU 2026 Appendix 4 orderbook table, PDF p"
1147|Vessel type,fill,1147,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
1147|Propulsion type,fill,1147,,Propulsion type,G,False,accept,accept,ME-GI,"blank in backend; IGU prints 'ME-GI' [IGU 2026 Appendix 4 orderbook table, PDF p"
